Entity,Code,Year,Under-5s (deaths),70+ years old (deaths),5-14 years old (deaths),15-49 years old (deaths),50-69 years old (deaths)
Mauritania,MRT,1997,91.18139066711589,26.262946539505307,18.843288384268998,45.77468392988606,44.859583518586604
Mauritania,MRT,1998,99.6122993502159,28.15826693605138,20.076156245685436,48.23470221497696,46.76585645000413
Mauritania,MRT,1999,109.06108827853068,28.991267916820448,21.06431774950315,50.73410816837816,49.367922772946784
Mauritania,MRT,2000,118.7051274291793,29.927001906583858,22.145655918966977,53.592976542351266,52.193556729334766
Mauritania,MRT,2001,144.88668534280706,33.809709700200536,25.525055055050593,60.71772312370069,59.6945828137171
Mauritania,MRT,2002,175.99993037229356,38.69035988863523,29.557560807289246,69.18270112294019,68.7555779239328
Mauritania,MRT,2003,193.20691836521036,42.697487504601916,31.85178806938923,76.93304440300078,77.39464437027422
Mauritania,MRT,2004,191.40784146692965,46.765670591597676,31.97779500125649,81.54547139607797,81.83677423540006
Mauritania,MRT,2005,215.76373401226076,51.48862741530406,35.77164547712519,87.02045481815483,86.71846356060962
Mauritania,MRT,2006,168.67956296018124,43.76181444958205,28.718776104497966,72.62815507876506,72.00985988061447
Mauritania,MRT,2007,143.92354490467272,40.8684705711288,25.218967089476656,66.91496989086212,65.9293849269955
Mauritania,MRT,2008,118.40813839494899,37.19353407890386,21.487570942007096,60.62663089910989,59.874022002006974
Mauritania,MRT,2009,99.39194168541762,32.21210044478701,18.28135901647788,52.867576447787314,52.36535919422314
Mauritania,MRT,2010,86.18337903226244,29.46627066878501,16.255062550271894,48.536697768721275,48.40959656471032
Mauritania,MRT,2011,81.14704617755137,28.032369571413863,15.58641415928507,46.7698815322933,47.44952730590686
Mauritania,MRT,2012,86.36828353724133,29.125188166924968,16.798924969436428,49.270980039273205,50.88205417107348
Mauritania,MRT,2013,91.97736131956185,30.961703928834947,18.141118858782505,52.6803301864014,55.13833950190042
Mauritania,MRT,2014,94.42162117390414,32.78022423493396,18.944606973549956,56.01011022111348,59.35979326235221
Mauritania,MRT,2015,94.60104873135884,35.004431360403295,19.498121883113168,60.23683645286698,64.48668509169933
Mauritania,MRT,2016,87.59193841935016,36.55003881265589,18.793789341076774,62.309846046197755,67.21966395503873
Mauritania,MRT,2017,86.0393351424361,36.74386947465175,18.62856503467954,62.11630767937278,67.57406770544286
Mauritius,MUS,1990,0,0,0,0,0
Mauritius,MUS,1991,0,0,0,0,0
Mauritius,MUS,1992,0,0,0,0,0
Mauritius,MUS,1993,0,0,0,0,0
Mauritius,MUS,1994,0,0,0,0,0
Mauritius,MUS,1995,0,0,0,0,0
Mauritius,MUS,1996,0,0,0,0,0
Mauritius,MUS,1997,0,0,0,0,0
Mauritius,MUS,1998,0,0,0,0,0
Mauritius,MUS,1999,0,0,0,0,0
Mauritius,MUS,2000,0,0,0,0,0
Mauritius,MUS,2001,0,0,0,0,0
Mauritius,MUS,2002,0,0,0,0,0
Mauritius,MUS,2003,0,0,0,0,0
Mauritius,MUS,2004,0,0,0,0,0
Mauritius,MUS,2005,0,0,0,0,0
Mauritius,MUS,2006,0,0,0,0,0
Mauritius,MUS,2007,0,0,0,0,0
Mauritius,MUS,2008,0,0,0,0,0
Mauritius,MUS,2009,0,0,0,0,0
Mauritius,MUS,2010,0,0,0,0,0
Mauritius,MUS,2011,0,0,0,0,0
Mauritius,MUS,2012,0,0,0,0,0
Mauritius,MUS,2013,0,0,0,0,0
Mauritius,MUS,2014,0,0,0,0,0
Mauritius,MUS,2015,0,0,0,0,0
Mauritius,MUS,2016,0,0,0,0,0
Mauritius,MUS,2017,0,0,0,0,0
Mexico,MEX,1990,1.1968946251652117,2.5306309080950635,1.0598925155132781,16.082802574276432,3.4311607839239864
Mexico,MEX,1991,1.0717673791122246,2.405556557581395,0.9338645517892025,15.338530244907378,3.283337876516459
Mexico,MEX,1992,0.9684790307602507,2.3439772834818693,0.8302108169994321,14.77731109355279,3.207667459306225
Mexico,MEX,1993,0.8794367383118314,2.2980948211058103,0.7569038304690621,14.027889925019728,3.116866740058029
Mexico,MEX,1994,0.7875600292356089,2.23102815117632,0.6730362746278532,13.253920686125578,2.9804808026613667
Mexico,MEX,1995,0.7011461181349732,2.2054178359690932,0.6179184379905709,12.384239935586816,2.9002431276331517
Mexico,MEX,1996,0.6271765664597364,2.1615097219172354,0.5780527177481268,11.30458824013251,2.7839019280837927
Mexico,MEX,1997,0.5637131059423256,2.138540901201677,0.5420150066739015,10.776545460927592,2.721406681275874
Mexico,MEX,1998,0.5086914943787478,2.1129629836559283,0.5058288405230201,10.21195455612751,2.665160884108186
Mexico,MEX,1999,0.45968644465636865,2.031972351956344,0.4612032746460644,9.251455568764472,2.54898069364597
Mexico,MEX,2000,0.41292712241850554,1.9241202050424917,0.420146582233248,8.442863560656765,2.3997405467920694
Mexico,MEX,2001,0.37343788488025453,1.8595830467288323,0.3906751520351549,7.808969504884675,2.293194007672965
Mexico,MEX,2002,0.33968463050289693,1.8473555839074434,0.3614569752951791,7.471526353579154,2.257551228224201
Mexico,MEX,2003,0.3081124603794706,1.8243112472615794,0.33583259719811986,7.144526818531272,2.2101546949461004
Mexico,MEX,2004,0.27694130537227085,1.7496495988511822,0.30205570986175373,6.635576696172227,2.0979941300394285
Mexico,MEX,2005,0.24594969687094634,1.7412397827083788,0.2773717533264153,6.507685142292727,2.0715557498985637
Mexico,MEX,2006,0.21156720270907903,1.6326594230159286,0.24552413423234945,5.956783234975476,1.926505864582641
Mexico,MEX,2007,0.18635073261724155,1.5784791635171023,0.22264015637557086,5.726855941411163,1.847870112549531
Mexico,MEX,2008,0.1585932303957503,1.5189148615452615,0.2014927440940196,5.7449688046509015,1.7768768233983117
Mexico,MEX,2009,0.1459850027677664,1.5101287755983208,0.19554047498886584,5.996536452273026,1.752239782216535
Mexico,MEX,2010,0.14379519172218475,1.5465948759542503,0.1893399319149292,6.157194348070804,1.7503521181921782
Mexico,MEX,2011,0.13060583503169484,1.4048960935421368,0.16677260533657484,5.598471261468332,1.6004995317378494
Mexico,MEX,2012,0.12858890945714205,1.4128155767065684,0.16101760575274376,5.3765702098997785,1.6142583735668665
Mexico,MEX,2013,0.11557216014576707,1.3041939574009696,0.14008354397180695,4.609634331150255,1.4770904656981871
Mexico,MEX,2014,0.10718999435055246,1.287254027812791,0.13235681743642522,4.31864726147081,1.4673067414735972
Mexico,MEX,2015,0.09883110754161731,1.2709548695779005,0.12478233934276643,4.190861856896431,1.4483650556516143
Mexico,MEX,2016,0.02145489769703043,0.2551626668927949,0.029794250704970136,1.0011712978726244,0.3037689321416071
Mexico,MEX,2017,0.019277992944791336,0.24441044426164174,0.026839878557999523,0.9369762855886286,0.29224516900668635
Micronesia (country),FSM,1990,0,0,0,0,0
Micronesia (country),FSM,1991,0,0,0,0,0
Micronesia (country),FSM,1992,0,0,0,0,0
Micronesia (country),FSM,1993,0,0,0,0,0
Micronesia (country),FSM,1994,0,0,0,0,0
Micronesia (country),FSM,1995,0,0,0,0,0
Micronesia (country),FSM,1996,0,0,0,0,0
Micronesia (country),FSM,1997,0,0,0,0,0
Micronesia (country),FSM,1998,0,0,0,0,0
Micronesia (country),FSM,1999,0,0,0,0,0
Micronesia (country),FSM,2000,0,0,0,0,0
Micronesia (country),FSM,2001,0,0,0,0,0
Micronesia (country),FSM,2002,0,0,0,0,0
Micronesia (country),FSM,2003,0,0,0,0,0
Micronesia (country),FSM,2004,0,0,0,0,0
Micronesia (country),FSM,2005,0,0,0,0,0
Micronesia (country),FSM,2006,0,0,0,0,0
Micronesia (country),FSM,2007,0,0,0,0,0
Micronesia (country),FSM,2008,0,0,0,0,0
Micronesia (country),FSM,2009,0,0,0,0,0
Micronesia (country),FSM,2010,0,0,0,0,0
Micronesia (country),FSM,2011,0,0,0,0,0
Micronesia (country),FSM,2012,0,0,0,0,0
Micronesia (country),FSM,2013,0,0,0,0,0
Micronesia (country),FSM,2014,0,0,0,0,0
Micronesia (country),FSM,2015,0,0,0,0,0
Micronesia (country),FSM,2016,0,0,0,0,0
Micronesia (country),FSM,2017,0,0,0,0,0
Middle SDI,,1990,6907.521049673189,1177.6619698446127,3013.132050185911,6266.195380814609,2392.27894322327
Middle SDI,,1991,6957.727051828957,1215.9196134079027,3009.4731311385935,6281.827156581717,2430.4514410213774
Middle SDI,,1992,6899.922021561106,1270.1282697299314,2980.977332569532,6351.620455242602,2485.156808172066
Middle SDI,,1993,6936.387691752716,1304.5269351462382,2951.1146329740754,6324.425544819751,2505.752377474936
Middle SDI,,1994,6889.401174726141,1366.002785850903,2897.4130649172153,6438.196741656984,2565.1882856299944
Middle SDI,,1995,7037.2950005083585,1441.8403304646445,2964.383089308689,6673.143993365773,2674.0604055853464
Middle SDI,,1996,6875.7834908430905,1495.7347036075505,2898.1286511430085,6754.633574323764,2726.4310124886906
Middle SDI,,1997,6898.8060215953565,1641.2655882584302,2969.9705411945242,6986.292046095073,2884.525494978958
Middle SDI,,1998,6636.247727244196,1648.7190229679782,2927.257886782084,6992.628456888185,2844.9270055362695
Middle SDI,,1999,6372.019586854491,1640.9379943254307,2799.3556826655476,6954.361893656511,2753.3170009775035
Middle SDI,,2000,6201.476917092252,1655.1536093731174,2772.4249682724076,6773.18896098129,2653.9049507979203
Middle SDI,,2001,6095.050465365205,1655.7455030379858,2732.3218941879873,6498.3217929190105,2557.140461539289
Middle SDI,,2002,5972.420227584948,1680.8922130664375,2507.5114444782284,6408.560555177331,2529.9186126028458
Middle SDI,,2003,5828.188941179138,1711.0240247250883,2378.5958773151947,6333.493112628783,2511.5010020643494
Middle SDI,,2004,5666.854588392432,1703.7469242485492,2475.386294483656,6232.065427661463,2462.5689033421013
Middle SDI,,2005,5375.433169523063,1731.0807891639527,2531.0070863224937,6162.778803633479,2446.9827593587115
Middle SDI,,2006,4947.0853122031995,1758.6540620958008,2374.6689000841347,5983.17923422974,2425.724416230669
Middle SDI,,2007,4783.763460340214,1797.986023652344,2271.798401587285,5850.1379344428515,2447.4322863739785
Middle SDI,,2008,4524.09274879104,1877.6276787658903,2158.4224531965674,5821.38707852179,2496.6150816911295
Middle SDI,,2009,4219.624897928739,1913.8627783851994,2061.1030787268505,5715.852584279651,2525.387405805193
Middle SDI,,2010,4112.645213189628,1968.1740581231272,2022.7699396310877,5637.176288720097,2574.945030248616
Middle SDI,,2011,4075.4772080610846,2017.1195418486516,1996.6564627904606,5477.043637241152,2612.384114482298
Middle SDI,,2012,3778.9734827506145,2050.296341790198,1899.4785852444702,5265.96708839914,2610.4068069636446
Middle SDI,,2013,3644.445905350694,2090.2830344351737,1862.15581774101,5078.828612708094,2610.7218881392396
Middle SDI,,2014,3432.3382674214245,2123.6403960063503,1817.6329923830215,4940.609066897666,2592.331040627673
Middle SDI,,2015,3320.4409067390757,2184.5751290899607,1803.1190617129503,4903.830361541708,2633.3686466601816
Middle SDI,,2016,3114.9119507674886,2236.03920966428,1759.9527745719906,4853.728790145646,2675.455613850292
Middle SDI,,2017,2951.271061034573,2295.950068692221,1726.9038614885105,4856.4618913100485,2721.0052652317763
Moldova,MDA,1990,0,0,0,0,0
Moldova,MDA,1991,0,0,0,0,0
Moldova,MDA,1992,0,0,0,0,0
Moldova,MDA,1993,0,0,0,0,0
Moldova,MDA,1994,0,0,0,0,0
Moldova,MDA,1995,0,0,0,0,0
Moldova,MDA,1996,0,0,0,0,0
Moldova,MDA,1997,0,0,0,0,0
Moldova,MDA,1998,0,0,0,0,0
Moldova,MDA,1999,0,0,0,0,0
Moldova,MDA,2000,0,0,0,0,0
Moldova,MDA,2001,0,0,0,0,0
Moldova,MDA,2002,0,0,0,0,0
Moldova,MDA,2003,0,0,0,0,0
Moldova,MDA,2004,0,0,0,0,0
Moldova,MDA,2005,0,0,0,0,0
Moldova,MDA,2006,0,0,0,0,0
Moldova,MDA,2007,0,0,0,0,0
Moldova,MDA,2008,0,0,0,0,0
Moldova,MDA,2009,0,0,0,0,0
Moldova,MDA,2010,0,0,0,0,0
Moldova,MDA,2011,0,0,0,0,0
Moldova,MDA,2012,0,0,0,0,0
Moldova,MDA,2013,0,0,0,0,0
Moldova,MDA,2014,0,0,0,0,0
Moldova,MDA,2015,0,0,0,0,0
Moldova,MDA,2016,0,0,0,0,0
Moldova,MDA,2017,0,0,0,0,0
Mongolia,MNG,1990,0,0,0,0,0
Mongolia,MNG,1991,0,0,0,0,0
Mongolia,MNG,1992,0,0,0,0,0
Mongolia,MNG,1993,0,0,0,0,0
Mongolia,MNG,1994,0,0,0,0,0
Mongolia,MNG,1995,0,0,0,0,0
Mongolia,MNG,1996,0,0,0,0,0
Mongolia,MNG,1997,0,0,0,0,0
Mongolia,MNG,1998,0,0,0,0,0
Mongolia,MNG,1999,0,0,0,0,0
Mongolia,MNG,2000,0,0,0,0,0
Mongolia,MNG,2001,0,0,0,0,0
Mongolia,MNG,2002,0,0,0,0,0
Mongolia,MNG,2003,0,0,0,0,0
Mongolia,MNG,2004,0,0,0,0,0
Mongolia,MNG,2005,0,0,0,0,0
Mongolia,MNG,2006,0,0,0,0,0
Mongolia,MNG,2007,0,0,0,0,0
Mongolia,MNG,2008,0,0,0,0,0
Mongolia,MNG,2009,0,0,0,0,0
Mongolia,MNG,2010,0,0,0,0,0
Mongolia,MNG,2011,0,0,0,0,0
Mongolia,MNG,2012,0,0,0,0,0
Mongolia,MNG,2013,0,0,0,0,0
Mongolia,MNG,2014,0,0,0,0,0
Mongolia,MNG,2015,0,0,0,0,0
Mongolia,MNG,2016,0,0,0,0,0
Mongolia,MNG,2017,0,0,0,0,0
Montenegro,MNE,1990,0,0,0,0,0
Montenegro,MNE,1991,0,0,0,0,0
Montenegro,MNE,1992,0,0,0,0,0
Montenegro,MNE,1993,0,0,0,0,0
Montenegro,MNE,1994,0,0,0,0,0
Montenegro,MNE,1995,0,0,0,0,0
Montenegro,MNE,1996,0,0,0,0,0
Montenegro,MNE,1997,0,0,0,0,0
Montenegro,MNE,1998,0,0,0,0,0
Montenegro,MNE,1999,0,0,0,0,0
Montenegro,MNE,2000,0,0,0,0,0
Montenegro,MNE,2001,0,0,0,0,0
Montenegro,MNE,2002,0,0,0,0,0
Montenegro,MNE,2003,0,0,0,0,0
Montenegro,MNE,2004,0,0,0,0,0
Montenegro,MNE,2005,0,0,0,0,0
Montenegro,MNE,2006,0,0,0,0,0
Montenegro,MNE,2007,0,0,0,0,0
Montenegro,MNE,2008,0,0,0,0,0
Montenegro,MNE,2009,0,0,0,0,0
Montenegro,MNE,2010,0,0,0,0,0
Montenegro,MNE,2011,0,0,0,0,0
Montenegro,MNE,2012,0,0,0,0,0
Montenegro,MNE,2013,0,0,0,0,0
Montenegro,MNE,2014,0,0,0,0,0
Montenegro,MNE,2015,0,0,0,0,0
Montenegro,MNE,2016,0,0,0,0,0
Montenegro,MNE,2017,0,0,0,0,0
Morocco,MAR,1990,0.23593962776612376,0.7011850692236318,0.11102184636022501,4.154324550830633,0.6200229027429445
Morocco,MAR,1991,0.2147560953104407,0.7158005504063645,0.10381194951788057,4.181151407591374,0.6372056162761159
Morocco,MAR,1992,0.19052506149131695,0.7196132272756004,0.09559846265323459,4.147164871789285,0.6478970878325992
Morocco,MAR,1993,0.17841608856353502,0.7362739219820333,0.09092221058965434,4.237664097495681,0.667000877984299
Morocco,MAR,1994,0.17632869826826003,0.7630719640752397,0.09053961890946054,4.3732424496890605,0.6804687734601899
Morocco,MAR,1995,0.17040133689440803,0.7832901106667334,0.08999117208208307,4.4738060526799375,0.6893631974015543
Morocco,MAR,1996,0.17047307078530463,0.8300124189192969,0.08930191448044472,4.661718086781572,0.7103715016255726
Morocco,MAR,1997,0.17194747248440057,0.8830512050209188,0.0880346672483021,4.874394204162738,0.7420306979723497
Morocco,MAR,1998,0.16319832742091642,0.9168439089012488,0.08488496303192723,4.909456909366949,0.7462035659421868
Morocco,MAR,1999,0.1515093743871306,0.9664199415829414,0.07929924432696722,5.043579041787601,0.7700122429825774
Morocco,MAR,2000,0.13587973883382748,1.0192047689667763,0.07222325835172994,5.083123873621793,0.7773619254396206
Morocco,MAR,2001,0,0,0,0,0
Morocco,MAR,2002,0.12152645452667607,1.1622504615022988,0.064722070853125,5.4082590096613,0.8402959654289703
Morocco,MAR,2003,0.11455550121778137,1.2234471573216088,0.0612625842425094,5.476901471629766,0.8763327651028585
Morocco,MAR,2004,0,0,0,0,0
Morocco,MAR,2005,0,0,0,0,0
Morocco,MAR,2006,0,0,0,0,0
Morocco,MAR,2007,0,0,0,0,0
Morocco,MAR,2008,0,0,0,0,0
Morocco,MAR,2009,0,0,0,0,0
Morocco,MAR,2010,0,0,0,0,0
Morocco,MAR,2011,0,0,0,0,0
Morocco,MAR,2012,0,0,0,0,0
Morocco,MAR,2013,0,0,0,0,0
Morocco,MAR,2014,0,0,0,0,0
Morocco,MAR,2015,0,0,0,0,0
Morocco,MAR,2016,0,0,0,0,0
Morocco,MAR,2017,0,0,0,0,0
Mozambique,MOZ,1990,27768.32282682639,646.6685358406065,2549.7736270856435,2920.340831498407,1914.3128960641548
Mozambique,MOZ,1991,27147.417519058323,661.01879323769,2529.58804262671,2995.9735576361372,1944.844973503802
Mozambique,MOZ,1992,26741.4718667447,679.8514570717389,2533.9896855079114,3105.3272033892786,1994.202404808447
Mozambique,MOZ,1993,26153.707844241544,698.6934252641091,2528.575204487168,3225.7134185691534,2046.692282071739
Mozambique,MOZ,1994,25464.759256594105,715.4403345109972,2504.240675805873,3313.5219987390083,2092.267710586713
Mozambique,MOZ,1995,24860.610596079667,738.0400927274784,2497.4849833833455,3425.3455804316523,2164.09229776751
Mozambique,MOZ,1996,24301.74093195968,763.3837420861271,2485.8541441608327,3538.0388750613206,2249.0382974753516
Mozambique,MOZ,1997,23642.338018972303,791.7413335557743,2484.734401561246,3698.0102056555907,2360.8647365264073
Mozambique,MOZ,1998,23361.58626083756,810.8292279457654,2504.573637520117,3816.992505786411,2448.1390988705284
Mozambique,MOZ,1999,23202.197861281955,832.6004035999746,2520.443545355634,3955.3136957837264,2547.0787616726875
Mozambique,MOZ,2000,22698.49182886011,851.0611041151485,2489.7366167750747,4095.8523878479778,2632.5572368437297
Mozambique,MOZ,2001,22993.1477563465,891.6719086228187,2516.368755891354,4291.1410384154715,2777.96705276663
Mozambique,MOZ,2002,22547.83138189422,928.0352379767038,2485.176169178314,4454.599705875422,2908.979802215499
Mozambique,MOZ,2003,21617.472489803025,963.7487196468318,2438.2602851637535,4584.0816614171745,3008.1637257908274
Mozambique,MOZ,2004,19434.042821267147,973.0384661686368,2291.5279329984546,4565.189282238074,3007.9230391474084
Mozambique,MOZ,2005,17447.916474957936,981.5121400776435,2172.4123207469843,4534.955773325365,3000.5779820798134
Mozambique,MOZ,2006,17931.525181273737,995.7607691702132,2310.10703223375,4555.214277788807,3018.5704669298802
Mozambique,MOZ,2007,16406.463354498843,990.1684720052963,2260.429134170524,4505.726709193139,2979.9697565891856
Mozambique,MOZ,2008,13557.879887423162,869.0143850048179,2005.4754370769833,3978.552540399121,2592.291956923961
Mozambique,MOZ,2009,13576.270477628224,936.6778676167057,2134.1812227280484,4275.667079417105,2766.818707176169
Mozambique,MOZ,2010,13493.570666533169,997.2545800605088,2260.233076454578,4558.427091567064,2928.3668183369296
Mozambique,MOZ,2011,13144.247005759222,1035.9135064668376,2322.441352045799,4781.996483339346,3046.8987385681253
Mozambique,MOZ,2012,13184.766661516162,1043.7120459337716,2405.489915533983,4904.347891100178,3095.9869212881404
Mozambique,MOZ,2013,12320.060508498811,1000.0222553114318,2334.2695363170096,4792.340193666858,3008.4768359761915
Mozambique,MOZ,2014,11304.450252043836,925.7312609493212,2195.312283549184,4535.9966420523615,2827.2863431924993
Mozambique,MOZ,2015,9963.64137835265,842.6176712840413,1985.4885598523226,4232.052727659414,2609.803440838266
Mozambique,MOZ,2016,9148.802522604334,821.867683932772,1861.2006297680348,4166.556106582239,2546.2452044121696
Mozambique,MOZ,2017,9013.577407531664,819.8135921145474,1843.028780329398,4207.6003677630515,2538.9342811628194
Myanmar,MMR,1990,1524.661922941529,215.99155431880675,614.7856526066828,2284.3151578599322,825.2886349947897
Myanmar,MMR,1991,1639.1240300378786,226.02535062464827,599.0912253863352,2270.7429618683846,834.2497297841985
Myanmar,MMR,1992,1676.1118790796766,237.3873146297957,598.0706631371554,2326.607659364821,849.7044845131729
Myanmar,MMR,1993,1634.9734382708778,243.47290590367615,589.617826547767,2330.6517920160604,844.1058368241092
Myanmar,MMR,1994,1537.5899941202345,243.37676793753838,576.9128742008745,2324.2916836306085,836.4987904775157
Myanmar,MMR,1995,1524.6792379697033,248.30296723318065,572.4802176444434,2345.912139007208,844.5186441800197
Myanmar,MMR,1996,1511.5385673989304,255.83185493713228,575.5506788197977,2387.2506780264043,855.0271060623277
Myanmar,MMR,1997,1467.0354490927843,263.57137391331815,577.5433797049569,2426.1110237120915,863.7798752793651
Myanmar,MMR,1998,1505.6654037861601,274.4032589485744,586.8625384687921,2466.7933525118415,878.9488423726054
Myanmar,MMR,1999,1547.125379839634,300.73175888686495,606.0223770403983,2603.910286208312,921.7558605177184
Myanmar,MMR,2000,1501.4581834309533,307.4676473582193,602.535452451859,2621.2030506139877,938.0292097945929
Myanmar,MMR,2001,1493.312167688973,324.9499653886741,615.8845265888167,2747.187802577534,997.6392984466484
Myanmar,MMR,2002,1458.8483313478753,335.47822905531564,619.0898888162059,2800.6024688427556,1038.7110463457022
Myanmar,MMR,2003,1458.093307833473,345.7949111788972,627.731676993486,2850.1735236120894,1081.8447446538526
Myanmar,MMR,2004,1405.9931500147825,342.85701250354236,619.1838045383784,2775.818659576384,1091.4996533235824
Myanmar,MMR,2005,1335.6928653416178,343.99573184165206,608.5553702303437,2727.871345909196,1112.025156359382
Myanmar,MMR,2006,1262.9954538308184,352.8668913541793,599.1880589075203,2740.68798738689,1162.4433311332489
Myanmar,MMR,2007,1172.166686886395,360.31722969730936,584.8481333339431,2740.7111983593386,1209.4022748411126
Myanmar,MMR,2008,1113.9012883460434,365.82292873657036,577.0396686731732,2729.19794437375,1252.8245794331278
Myanmar,MMR,2009,1008.5950093306041,363.3178829986779,543.502592145808,2623.679919494321,1259.4880326492098
Myanmar,MMR,2010,905.6523184240988,360.44918191064215,504.7916451539063,2516.818819879199,1267.7159381939025
Myanmar,MMR,2011,789.4886717835683,346.4481667695258,456.8261664362888,2329.9991878682713,1240.2532659443536
Myanmar,MMR,2012,687.1882381590281,332.69340481517725,420.0427422497633,2179.6035358771032,1213.736951833062
Myanmar,MMR,2013,574.7362112027805,299.33057054560066,366.2643433766018,1901.5701264785366,1107.918475180107
Myanmar,MMR,2014,477.30644702676904,273.5711916604538,323.58154776279764,1687.8003161482584,1025.5758067118093
Myanmar,MMR,2015,443.4071459763668,273.48154563453966,303.1129159738928,1628.770065979241,1036.4215609467421
Myanmar,MMR,2016,452.9725098668832,282.33248761349495,294.4876305822467,1620.3507184157027,1076.531092071011
Myanmar,MMR,2017,427.28190463500795,288.49139839713274,278.30635572221723,1595.850084855533,1096.6394389661093
Namibia,NAM,1990,1.4942942540100197,0.2649975732529053,0.971357974015102,3.3148620223334517,0.9240110434039642
Namibia,NAM,1991,1.0851410038843619,0.27935981702890256,0.6298071011614723,2.877586991326696,0.9021721854673946
Namibia,NAM,1992,0.9658584801532423,0.29438609310827546,0.5459149626458091,2.7241519333363997,0.8919135956925363
Namibia,NAM,1993,0.9391102846252157,0.31147924952124045,0.5476350214033253,2.7860947788611896,0.8997987138231202
Namibia,NAM,1994,0.9569383476883784,0.3338570542391909,0.5751021626425037,2.934549547765239,0.9362419625117074
Namibia,NAM,1995,1.0879118215107082,0.36597196423745965,0.6767594188910819,3.2898175542557326,1.0146144175996528
Namibia,NAM,1996,1.396942863964519,0.40207051031817975,0.8140997340120883,3.7707722816512876,1.1128516778013668
Namibia,NAM,1997,2.3136748503008526,0.4333879033693422,1.1475821491050737,4.477153686370364,1.2190961646943443
Namibia,NAM,1998,4.0821154070191765,0.4513125969287457,1.5139957483372661,4.875921825208028,1.282138516447203
Namibia,NAM,1999,4.11399616984318,0.4575586157448681,1.4155148634688675,4.7247544297114725,1.261720179769219
Namibia,NAM,2000,4.281567887209863,0.46326842672198615,1.5472709074449333,4.795665290598846,1.240544877880475
Namibia,NAM,2001,3.5779567258971334,0.5237989215767305,1.168461696143536,4.737142417819513,1.3125213558314115
Namibia,NAM,2002,3.3233021639638167,0.5168478994130989,1.0146796525910056,4.232665336284644,1.2458861593949986
Namibia,NAM,2003,3.243909282759201,0.5132535974165098,0.965566241469374,4.0685389765067,1.205216857397391
Namibia,NAM,2004,3.579076851640931,0.5207040372407331,1.0607752142218354,4.309798760345417,1.2158543512996416
Namibia,NAM,2005,3.4115001303973953,0.49419358615558867,0.8905969982643714,3.649388119636376,1.1040547779154117
Namibia,NAM,2006,3.389505402997431,0.4902951978188851,0.8533210013217415,3.551566007630621,1.0841164339629188
Namibia,NAM,2007,3.48918057561064,0.45080357180091046,0.7807911758698458,3.141540146951517,0.9932343789439266
Namibia,NAM,2008,3.3656166117235755,0.42592494545255416,0.7325115726248295,2.9578466869993765,0.944498510388984
Namibia,NAM,2009,3.180820085137881,0.41811351331431823,0.6917184803235489,2.853389377123013,0.9157344897290601
Namibia,NAM,2010,3.1820206339551924,0.4225072841432251,0.6829377509289043,2.806295866258744,0.9043446566310748
Namibia,NAM,2011,3.123721181750001,0.43448308927532525,0.6675668820340339,2.7903728860316575,0.9025457790755956
Namibia,NAM,2012,2.971877096293201,0.4403657239570061,0.6440250317910776,2.7823909611939577,0.9109549847963327
Namibia,NAM,2013,3.1459874541554202,0.4526181644828815,0.6647968458887005,2.830964548795307,0.95437228650212
Namibia,NAM,2014,3.0629618739344964,0.4783804618821186,0.6662764787063066,2.961997114738961,1.0183882497182652
Namibia,NAM,2015,2.944464580180982,0.47575312863114555,0.6447751203090433,2.9092508218671536,1.0186916223484654
Namibia,NAM,2016,2.812541141575731,0.502493103335453,0.6450445379735805,3.0252790902717797,1.091006072247103
Namibia,NAM,2017,2.8325960392022957,0.5050318382805129,0.6571342708776845,3.095935467989298,1.1199919904734932
Nepal,NPL,1990,1018.8850753537522,23.59568419654594,310.958788380031,108.60793808220555,52.0866527477984
Nepal,NPL,1991,996.3150870023977,24.59510132664961,310.93540359284754,109.40295049639225,53.5911102616029
Nepal,NPL,1992,936.9265513265104,24.89746093325131,302.0519426742358,106.91194383990437,53.15396263961023
Nepal,NPL,1993,903.6590386293649,25.831976577772366,296.771219841778,107.02143816954236,54.10935755954169
Nepal,NPL,1994,874.4167765708737,26.730641028260155,290.7323372710838,106.29079272606312,54.548943810485774
Nepal,NPL,1995,835.2113949704768,27.50929796860619,287.32178872135654,104.71155431883803,54.68413643266034
Nepal,NPL,1996,806.4674129234298,28.22578893628635,284.413284140804,103.30747408376963,54.54996377791019
Nepal,NPL,1997,781.0057090880252,29.02509831946563,280.9562974823402,103.18762464610963,54.68849497379749
Nepal,NPL,1998,736.3941251033235,29.671920852602884,272.8330767133755,102.35197302835178,54.35375747110807
Nepal,NPL,1999,713.7734958763755,30.438121775647353,265.11787679302444,101.69226086993953,54.79770719021883
Nepal,NPL,2000,691.4654929509701,31.153473577892232,254.0085494498478,100.23657463956867,55.04039481960839
Nepal,NPL,2001,664.7043463960536,31.88516569061502,246.9804966910236,99.19629422644383,55.37173364822651
Nepal,NPL,2002,632.8110289866326,33.2606474786793,243.84334321490203,100.51874983256215,56.5455524142064
Nepal,NPL,2003,605.0749217743759,34.48301137721156,242.3042965472176,101.26980241394742,57.387173977893106
Nepal,NPL,2004,569.7434655385665,36.119038269344685,240.69328405938464,102.52527465945751,58.911871106505046
